b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),eta_u,r,b/h,L/h,axial_flag,section_family
219.0,219.0,0.0,7.0,0.0,326.0,32.8,657.0,0.0,0.0,2500.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,10.371048230344625,0.11094470100484648,0.0,0.0,0.0,3249.66,0.769311251023184,-0.23068874897681602,1.0,3.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,657.0,0.0,0.0,2500.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,10.371048230344625,0.11094470100484648,0.0,0.0,0.0,3249.66,0.769311251023184,-0.23068874897681602,1.0,3.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,657.0,0.0,0.0,2200.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,10.385368693737368,0.11830335952304531,0.0,0.0,0.0,2601.3768,0.8457060122931825,-0.15429398770681746,1.0,3.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,657.0,0.0,0.0,2200.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,10.385368693737368,0.11830335952304531,0.0,0.0,0.0,2601.3768,0.8457060122931825,-0.15429398770681746,1.0,3.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,876.0,0.0,0.0,2400.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,13.828064307126166,0.14792626800646197,0.0,0.0,0.0,3249.66,0.7385388009822567,-0.26146119901774334,1.0,4.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,876.0,0.0,0.0,2400.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,13.828064307126166,0.14792626800646197,0.0,0.0,0.0,3249.66,0.7385388009822567,-0.26146119901774334,1.0,4.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,876.0,0.0,0.0,2100.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,13.84715825831649,0.15773781269739376,0.0,0.0,0.0,2601.3768,0.8072648299162197,-0.19273517008378027,1.0,4.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,876.0,0.0,0.0,2100.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,13.84715825831649,0.15773781269739376,0.0,0.0,0.0,2601.3768,0.8072648299162197,-0.19273517008378027,1.0,4.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,855.0,0.0,0.0,2300.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,13.496569614832046,0.1443800903487728,0.0,0.0,0.0,3249.66,0.7077663509413292,-0.2922336490586708,1.0,3.904109589041096,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,855.0,0.0,0.0,2300.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,13.496569614832046,0.1443800903487728,0.0,0.0,0.0,3249.66,0.7077663509413292,-0.2922336490586708,1.0,3.904109589041096,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,855.0,0.0,0.0,1900.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,13.515205834315752,0.15395642677656582,0.0,0.0,0.0,2601.3768,0.7303824651622941,-0.2696175348377059,1.0,3.904109589041096,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,855.0,0.0,0.0,1900.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,13.515205834315752,0.15395642677656582,0.0,0.0,0.0,2601.3768,0.7303824651622941,-0.2696175348377059,1.0,3.904109589041096,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,1095.0,0.0,0.0,2200.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,17.285080383907708,0.18490783500807748,0.0,0.0,0.0,3249.66,0.6769939009004019,-0.3230060990995981,1.0,5.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,1095.0,0.0,0.0,2200.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,17.285080383907708,0.18490783500807748,0.0,0.0,0.0,3249.66,0.6769939009004019,-0.3230060990995981,1.0,5.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,1095.0,0.0,0.0,1700.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,17.308947822895615,0.1971722658717422,0.0,0.0,0.0,2601.3768,0.6535001004083684,-0.34649989959163163,1.0,5.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,1095.0,0.0,0.0,1700.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,17.308947822895615,0.1971722658717422,0.0,0.0,0.0,2601.3768,0.6535001004083684,-0.34649989959163163,1.0,5.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,1314.0,0.0,0.0,2100.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,20.74209646068925,0.22188940200969295,0.0,0.0,0.0,3249.66,0.6462214508594746,-0.3537785491405254,1.0,6.0,axial,square
219.0,219.0,0.0,7.0,0.0,326.0,32.8,1314.0,0.0,0.0,2100.0,0.0,31.285714285714285,42025.0,5740.0,115.65886462729004,7.645927305419377,0.33333333333333337,1.3575252825698991,7.183690039955047,20.74209646068925,0.22188940200969295,0.0,0.0,0.0,3249.66,0.6462214508594746,-0.3537785491405254,1.0,6.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,1314.0,0.0,0.0,1500.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,20.770737387474735,0.23660671904609062,0.0,0.0,0.0,2601.3768,0.5766177356544426,-0.42338226434555737,1.0,6.0,axial,square
219.0,219.0,0.0,4.0,0.0,338.0,32.8,1314.0,0.0,0.0,1500.0,0.0,54.75,44521.0,3376.0,119.04400212857658,4.431050487508671,0.33333333333333337,0.7814125534620276,4.193673594072401,20.770737387474735,0.23660671904609062,0.0,0.0,0.0,2601.3768,0.5766177356544426,-0.42338226434555737,1.0,6.0,axial,square
108.0,108.0,0.0,4.0,0.0,336.0,54.9,324.0,0.0,0.0,760.0,0.0,27.0,10000.0,1600.0,56.41895835477563,4.34611944268935,0.33333333333333337,0.9792349726775956,8.627691679812882,10.363754503432016,0.12072686603168482,0.0,0.0,0.0,1086.6,0.699429412847414,-0.300570587152586,1.0,3.0,axial,square
108.0,108.0,0.0,4.0,0.0,336.0,54.9,324.0,0.0,0.0,900.0,0.0,27.0,10000.0,1600.0,56.41895835477563,4.34611944268935,0.33333333333333337,0.9792349726775956,8.627691679812882,10.363754503432016,0.12072686603168482,0.0,0.0,0.0,1086.6,0.8282716731087798,-0.1717283268912202,1.0,3.0,axial,square
108.0,108.0,0.0,4.0,0.0,336.0,54.9,324.0,0.0,0.0,396.0,0.0,27.0,10000.0,1600.0,56.41895835477563,4.34611944268935,0.33333333333333337,0.9792349726775956,8.627691679812882,10.363754503432016,0.12072686603168482,0.0,0.0,0.0,1086.6,0.36443953616786307,-0.6355604638321369,1.0,3.0,axial,square
108.0,108.0,0.0,4.0,0.0,336.0,54.9,324.0,0.0,0.0,690.0,0.0,27.0,10000.0,1600.0,56.41895835477563,4.34611944268935,0.33333333333333337,0.9792349726775956,8.627691679812882,10.363754503432016,0.12072686603168482,0.0,0.0,0.0,1086.6,0.6350082827167312,-0.36499171728326885,1.0,3.0,axial,square
108.0,108.0,0.0,4.0,0.0,336.0,54.9,324.0,0.0,0.0,570.0,0.0,27.0,10000.0,1600.0,56.41895835477563,4.34611944268935,0.33333333333333337,0.9792349726775956,8.627691679812882,10.363754503432016,0.12072686603168482,0.0,0.0,0.0,1086.6,0.5245720596355605,-0.47542794036443947,1.0,3.0,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,700.0,0.0,0.0,1200.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,22.374414543280224,0.28090222963044803,0.0,0.0,0.0,1389.069,0.8638879710079197,-0.1361120289920803,1.0,6.481481481481482,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,700.0,0.0,0.0,1350.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,22.374414543280224,0.28090222963044803,0.0,0.0,0.0,1389.069,0.9718739673839096,-0.02812603261609037,1.0,6.481481481481482,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,1130.0,0.0,0.0,1200.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,36.11869776272379,0.4534564564034375,0.0,0.0,0.0,1389.069,0.8638879710079197,-0.1361120289920803,1.0,10.462962962962964,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,1130.0,0.0,0.0,1100.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,36.11869776272379,0.4534564564034375,0.0,0.0,0.0,1389.069,0.7918973067572598,-0.20810269324274022,1.0,10.462962962962964,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,1670.0,0.0,0.0,1000.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,53.37896041039711,0.6701524621183546,0.0,0.0,0.0,1389.069,0.7199066425065997,-0.28009335749340025,1.0,15.462962962962964,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,1670.0,0.0,0.0,1000.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,53.37896041039711,0.6701524621183546,0.0,0.0,0.0,1389.069,0.7199066425065997,-0.28009335749340025,1.0,15.462962962962964,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,2230.0,0.0,0.0,850.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,71.2784920450213,0.8948742458227129,0.0,0.0,0.0,1389.069,0.6119206461306098,-0.3880793538693902,1.0,20.64814814814815,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,2230.0,0.0,0.0,900.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,71.2784920450213,0.8948742458227129,0.0,0.0,0.0,1389.069,0.6479159782559398,-0.35208402174406017,1.0,20.64814814814815,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,3470.0,0.0,0.0,490.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,110.91316923597483,1.392472481168078,0.0,0.0,0.0,1389.069,0.35275425482823386,-0.6472457451717661,1.0,32.129629629629626,axial,square
108.0,108.0,0.0,4.5,0.0,400.0,69.0,3470.0,0.0,0.0,540.0,0.0,24.0,9801.0,1782.0,55.854768771227874,4.86576656622487,0.33333333333333337,1.0540184453227932,11.615281734562398,110.91316923597483,1.392472481168078,0.0,0.0,0.0,1389.069,0.3887495869535639,-0.6112504130464361,1.0,32.129629629629626,axial,square
90.0,90.0,0.0,1.92,0.0,359.0,37.2,270.0,0.0,0.0,538.8,0.0,46.875,7423.5455999999995,661.7088,48.61057451847468,2.120248536459023,0.33333333333333337,0.8602150537634409,5.219503726838307,10.382841229644225,0.12097877737902293,0.0,0.0,0.0,513.70935552,1.0488421014925882,0.048842101492588164,1.0,3.0,axial,square
90.0,90.0,0.0,1.92,0.0,359.0,37.2,270.0,0.0,0.0,522.2,0.0,46.875,7423.5455999999995,661.7088,48.61057451847468,2.120248536459023,0.33333333333333337,0.8602150537634409,5.219503726838307,10.382841229644225,0.12097877737902293,0.0,0.0,0.0,513.70935552,1.01652810950154,0.016528109501539934,1.0,3.0,axial,square
90.0,90.0,0.0,1.92,0.0,359.0,49.3,270.0,0.0,0.0,614.1,0.0,46.875,7423.5455999999995,661.7088,48.61057451847468,2.120248536459023,0.33333333333333337,0.6490872210953348,5.219503726838307,10.382841229644225,0.12820988999810545,0.0,0.0,0.0,603.53425728,1.0175064506986191,0.017506450698619114,1.0,3.0,axial,square
90.0,90.0,0.0,1.92,0.0,359.0,49.3,270.0,0.0,0.0,617.4,0.0,46.875,7423.5455999999995,661.7088,48.61057451847468,2.120248536459023,0.33333333333333337,0.6490872210953348,5.219503726838307,10.382841229644225,0.12820988999810545,0.0,0.0,0.0,603.53425728,1.0229742430570385,0.022974243057038546,1.0,3.0,axial,square
90.0,90.0,0.0,1.92,0.0,359.0,56.1,270.0,0.0,0.0,659.1,0.0,46.875,7423.5455999999995,661.7088,48.61057451847468,2.120248536459023,0.33333333333333337,0.5704099821746881,5.219503726838307,10.382841229644225,0.13199535590999623,0.0,0.0,0.0,654.01436736,1.007776025870087,0.007776025870086967,1.0,3.0,axial,square
90.0,90.0,0.0,1.92,0.0,359.0,56.1,270.0,0.0,0.0,653.1,0.0,46.875,7423.5455999999995,661.7088,48.61057451847468,2.120248536459023,0.33333333333333337,0.5704099821746881,5.219503726838307,10.382841229644225,0.13199535590999623,0.0,0.0,0.0,654.01436736,0.9986019154843785,-0.0013980845156215116,1.0,3.0,axial,square
165.2,165.2,0.0,3.7,0.0,366.0,29.5,495.6,0.0,0.0,1428.32,0.0,44.648648648648646,24900.839999999993,2335.44,89.02911628383593,4.081448030155059,0.33333333333333326,1.1636269897531744,5.592964194898137,10.381873429664477,0.11612846497013675,0.0,0.0,0.0,1589.3458199999998,0.8986842146160489,-0.10131578538395114,1.0,3.0000000000000004,axial,square
165.2,165.2,0.0,3.7,0.0,366.0,43.5,495.6,0.0,0.0,1679.42,0.0,44.648648648648646,24900.839999999993,2335.44,89.02911628383593,4.081448030155059,0.33333333333333326,0.7891263493728423,5.592964194898137,10.381873429664477,0.12467898622118592,0.0,0.0,0.0,1937.9575799999998,0.8665927558641403,-0.1334072441358597,1.0,3.0000000000000004,axial,square
165.2,165.2,0.0,3.7,0.0,366.0,58.0,495.6,0.0,0.0,2093.65,0.0,44.648648648648646,24900.839999999993,2335.44,89.02911628383593,4.081448030155059,0.33333333333333326,0.5918447620296318,5.592964194898137,10.381873429664477,0.13265649943917132,0.0,0.0,0.0,2299.0197599999997,0.9106707286413234,-0.08932927135867663,1.0,3.0000000000000004,axial,square
165.2,165.2,0.0,3.7,0.0,366.0,81.6,495.6,0.0,0.0,2511.3,0.0,44.648648648648646,24900.839999999993,2335.44,89.02911628383593,4.081448030155059,0.33333333333333326,0.4206739730112579,5.592964194898137,10.381873429664477,0.1441391185185579,0.0,0.0,0.0,2886.6795839999995,0.8699614650407977,-0.13003853495920226,1.0,3.0000000000000004,axial,square
230.0,230.0,0.0,2.3,0.0,360.8,32.0,690.0,0.0,0.0,1982.2,0.0,100.00000000000001,50805.16,2073.68,127.16833213166427,2.5693167676852227,0.33333333333333337,0.460204081632653,2.4298750961076414,10.390226176556505,0.1264613066583931,0.0,0.0,0.0,2373.948864,0.8349800747856378,-0.16501992521436215,1.0,3.0,axial,square
230.0,230.0,0.0,2.3,0.0,360.8,64.0,690.0,0.0,0.0,3276.88,0.0,100.00000000000001,50805.16,2073.68,127.16833213166427,2.5693167676852227,0.33333333333333337,0.2301020408163265,2.4298750961076414,10.390226176556505,0.14994089453102816,0.0,0.0,0.0,3999.713984,0.8192785816957056,-0.18072141830429445,1.0,3.0,axial,square
113.5,113.5,0.0,3.0,0.0,345.9,46.0,1100.0,0.0,0.0,998.2,0.0,37.833333333333336,11556.25,1290.0,60.6503802313838,3.2955999033246,0.33333333333333337,0.8393933265925175,6.265132508711013,33.52584786264618,0.39478698019865444,0.0,0.0,0.0,977.7985,1.0208647282645658,0.020864728264565757,1.0,9.691629955947137,axial,square
113.5,113.5,0.0,3.0,50.0,345.9,48.0,1100.0,0.0,0.0,1050.0,0.0,37.833333333333336,11556.25,1290.0,60.6503802313838,3.2955999033246,0.33333333333333337,0.8044186046511627,6.265132508711013,33.52584786264618,0.39824215095048343,0.0,0.0,0.0,1000.911,1.0490443206239117,0.04904432062391173,1.0,9.691629955947137,axial,square
113.5,113.5,0.0,3.0,100.0,345.9,45.1,900.0,0.0,0.0,1148.1,0.0,37.833333333333336,11556.25,1290.0,60.6503802313838,3.2955999033246,0.33333333333333337,0.8561439694735212,6.265132508711013,27.430239160346876,0.321722996192281,0.0,0.0,0.0,967.397875,1.1867919391491324,0.1867919391491324,1.0,7.929515418502203,axial,square
113.5,113.5,0.0,3.0,100.0,345.9,45.1,1100.0,0.0,0.0,1038.0,0.0,37.833333333333336,11556.25,1290.0,60.6503802313838,3.2955999033246,0.33333333333333337,0.8561439694735212,6.265132508711013,33.52584786264618,0.3932169953461212,0.0,0.0,0.0,967.397875,1.0729814762100858,0.07298147621008577,1.0,9.691629955947137,axial,square
113.5,113.5,0.0,3.0,100.0,345.9,45.1,1500.0,0.0,0.0,1016.0,0.0,37.833333333333336,11556.25,1290.0,60.6503802313838,3.2955999033246,0.33333333333333337,0.8561439694735212,6.265132508711013,45.71706526724479,0.5362049936538016,0.0,0.0,0.0,967.397875,1.050240057639159,0.050240057639159064,1.0,13.215859030837004,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,600.0,0.0,0.0,3055.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,9.48583997247201,0.13403237072557952,0.0,0.0,0.0,4434.616,0.6888984299880756,-0.3111015700119244,1.0,2.73972602739726,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,600.0,0.0,0.0,3093.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,9.48583997247201,0.13403237072557952,0.0,0.0,0.0,4434.616,0.6974673793627227,-0.30253262063727726,1.0,2.73972602739726,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,600.0,0.0,0.0,3073.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,9.48583997247201,0.13403237072557952,0.0,0.0,0.0,4434.616,0.6929574060076453,-0.3070425939923547,1.0,2.73972602739726,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,1000.0,0.0,0.0,3050.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,15.809733287453351,0.22338728454263254,0.0,0.0,0.0,4434.616,0.6877709366493063,-0.31222906335069367,1.0,4.566210045662101,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,1000.0,0.0,0.0,3036.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,15.809733287453351,0.22338728454263254,0.0,0.0,0.0,4434.616,0.6846139553007521,-0.3153860446992479,1.0,4.566210045662101,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,1000.0,0.0,0.0,2986.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,15.809733287453351,0.22338728454263254,0.0,0.0,0.0,4434.616,0.6733390219130585,-0.3266609780869415,1.0,4.566210045662101,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,1500.0,0.0,0.0,2907.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,23.714599931180025,0.3350809268139488,0.0,0.0,0.0,4434.616,0.6555246271605027,-0.34447537283949725,1.0,6.8493150684931505,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,1500.0,0.0,0.0,2900.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,23.714599931180025,0.3350809268139488,0.0,0.0,0.0,4434.616,0.6539461364862257,-0.3460538635137743,1.0,6.8493150684931505,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,1500.0,0.0,0.0,2841.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,23.714599931180025,0.3350809268139488,0.0,0.0,0.0,4434.616,0.6406417150887472,-0.35935828491125277,1.0,6.8493150684931505,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,2000.0,0.0,0.0,2827.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,31.619466574906703,0.4467745690852651,0.0,0.0,0.0,4434.616,0.6374847337401931,-0.3625152662598069,1.0,9.132420091324201,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,2000.0,0.0,0.0,2789.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,31.619466574906703,0.4467745690852651,0.0,0.0,0.0,4434.616,0.628915784365546,-0.37108421563445404,1.0,9.132420091324201,axial,square
219.0,219.0,0.0,3.5,50.0,313.0,78.0,2000.0,0.0,0.0,2731.0,0.0,62.57142857142857,44944.0,2968.0,119.60819171212434,3.886193855956364,0.33333333333333337,0.2649975810353169,3.3898979088933676,31.619466574906703,0.4467745690852651,0.0,0.0,0.0,4434.616,0.6158368616358214,-0.3841631383641786,1.0,9.132420091324201,axial,square
199.3,199.3,0.0,3.63,0.0,465.0,47.2,400.0,0.0,0.0,2513.0,0.0,54.90358126721764,36879.36160000001,2788.4208000000003,108.34696762451114,4.021387800436585,0.33333333333333337,0.7448792447901037,5.752953891869322,6.947922700915685,0.09110884354885446,0.0,0.0,0.0,3037.321539520001,0.8273737130897042,-0.1726262869102958,1.0,2.007024586051179,axial,square
199.3,199.3,0.0,3.63,30.0,465.0,42.4,400.0,0.0,0.0,2332.0,0.0,54.90358126721764,36879.36160000001,2788.4208000000003,108.34696762451114,4.021387800436585,0.33333333333333337,0.8292051970304928,5.752953891869322,6.947922700915685,0.08928098278775747,0.0,0.0,0.0,2860.300603840001,0.815298922382232,-0.184701077617768,1.0,2.007024586051179,axial,square
199.3,199.3,0.0,3.63,50.0,465.0,45.7,400.0,0.0,0.0,2299.0,0.0,54.90358126721764,36879.36160000001,2788.4208000000003,108.34696762451114,4.021387800436585,0.33333333333333337,0.7693282353193193,5.752953891869322,6.947922700915685,0.09054418939570795,0.0,0.0,0.0,2982.002497120001,0.7709584422616546,-0.22904155773834545,1.0,2.007024586051179,axial,square
199.3,199.3,0.0,3.63,70.0,465.0,36.7,400.0,0.0,0.0,2182.0,0.0,54.90358126721764,36879.36160000001,2788.4208000000003,108.34696762451114,4.021387800436585,0.33333333333333337,0.9579918352613868,5.752953891869322,6.947922700915685,0.08702864663438925,0.0,0.0,0.0,2650.0882427200004,0.8233688089421644,-0.17663119105783565,1.0,2.007024586051179,axial,square
199.3,199.3,0.0,3.63,100.0,465.0,38.9,400.0,0.0,0.0,2210.0,0.0,54.90358126721764,36879.36160000001,2788.4208000000003,108.34696762451114,4.021387800436585,0.33333333333333337,0.9038123484342646,5.752953891869322,6.947922700915685,0.0879087674860237,0.0,0.0,0.0,2731.2228382400003,0.8091613650331526,-0.1908386349668474,1.0,2.007024586051179,axial,square
140.0,140.0,0.0,2.8,100.0,309.0,43.1,420.0,0.0,0.0,1102.0,0.0,50.0,18063.36,1505.28,75.82708002881844,3.096247138575947,0.33333333333333337,0.5974477958236658,4.205798972505838,10.38398767333629,0.12185765027708914,0.0,0.0,0.0,1243.662336,0.8860926057665864,-0.11390739423341356,1.0,3.0,axial,square
140.0,140.0,0.0,2.73,100.0,309.0,43.1,420.0,0.0,0.0,1098.0,0.0,51.282051282051285,18101.011599999998,1469.1768,75.90606657051512,3.0203830024850618,0.33333333333333337,0.5819054494182636,4.098479387901843,10.384398490042647,0.12226161573600089,0.0,0.0,0.0,1234.12923116,0.8896961292845745,-0.11030387071542547,1.0,3.0,axial,square
140.0,140.0,0.0,2.64,100.0,309.0,43.1,420.0,0.0,0.0,1118.0,0.0,53.03030303030303,18149.4784,1422.6432,76.00762069555373,2.922727073041031,0.33333333333333337,0.5619698982094339,3.9606671774273345,10.384911377885254,0.12279886256314027,0.0,0.0,0.0,1221.83926784,0.9150139706808,-0.08498602931919996,1.0,3.0,axial,square
140.0,140.0,0.0,2.71,50.0,309.0,46.7,420.0,0.0,0.0,1131.0,0.0,51.66051660516605,18111.776400000002,1458.8472000000002,75.92863415385705,2.9986929937273175,0.33333333333333337,0.5329547743586757,4.067837934869844,10.384513953036818,0.12470170332891864,0.0,0.0,0.0,1296.60374268,0.8722788333637636,-0.12772116663623645,1.0,3.0,axial,square
140.0,140.0,0.0,2.79,50.0,309.0,46.7,420.0,0.0,0.0,1139.0,0.0,50.17921146953405,18068.736399999998,1500.1272,75.8383638204894,3.0854142521682917,0.33333333333333337,0.549340859149962,4.190460499986077,10.384046999201836,0.12421160979317683,0.0,0.0,0.0,1307.34929468,0.8712285267869389,-0.12877147321306115,1.0,3.0,axial,square
140.0,140.0,0.0,2.83,50.0,309.0,46.7,420.0,0.0,0.0,1070.0,0.0,49.46996466431095,18047.2356,1520.7288,75.79322865380558,3.128736102607249,0.33333333333333337,0.557548538512815,4.251828617045805,10.383808420137694,0.12397249147385545,0.0,0.0,0.0,1312.7111017200002,0.8151069939136005,-0.18489300608639947,1.0,3.0,axial,square
140.0,140.0,0.0,2.74,0.0,309.0,45.3,420.0,0.0,0.0,1143.0,0.0,51.0948905109489,18095.630400000002,1474.3392000000001,75.89478277884417,3.0312255833949706,0.33333333333333337,0.5557557604866359,4.113803658934945,10.384340439688357,0.12362526917315182,0.0,0.0,0.0,1275.30286992,0.8962576866714812,-0.1037423133285188,1.0,3.0,axial,square
140.0,140.0,0.0,2.65,0.0,309.0,45.3,420.0,0.0,0.0,1065.0,0.0,52.83018867924528,18144.089999999997,1427.82,75.99633690388276,2.9335841938821403,0.33333333333333337,0.536782745074903,3.975970214880485,10.384855240558096,0.12417824895670304,0.0,0.0,0.0,1263.1236569999996,0.8431478534171737,-0.1568521465828263,1.0,3.0,axial,square
